Date,lat_group,param,value
2019-09-24,4,PM10,9.09884375
2019-09-24,4,PM25,2.645282156
2019-09-24,3,PM10,15.425061595333334
2019-09-24,3,PM25,4.098192210777778
2019-09-24,2,PM10,13.79752542625
2019-09-24,2,PM25,5.133903803638889
2019-09-24,1,PM10,9.45363020825
2019-09-24,1,PM25,3.716150850625
2019-09-25,4,PM10,10.1142083325
2019-09-25,4,PM25,4.9556811585
2019-09-25,3,PM10,16.640314814777778
2019-09-25,3,PM25,5.729530370333333
2019-09-25,2,PM10,16.16053892563889
2019-09-25,2,PM25,6.2663142151111115
2019-09-25,1,PM10,10.928739585
2019-09-25,1,PM25,3.386626721
2019-09-26,4,PM10,17.42965625075
2019-09-26,4,PM25,12.389267543
2019-09-26,3,PM10,23.690620369999998
2019-09-26,3,PM25,10.030267770333333
2019-09-26,2,PM10,20.110623379916667
2019-09-26,2,PM25,7.752275167277777
2019-09-26,1,PM10,13.98141146
2019-09-26,1,PM25,4.5928754852499996
2019-09-27,4,PM10,7.31995833425
2019-09-27,4,PM25,2.383127976
2019-09-27,3,PM10,22.98727932111111
2019-09-27,3,PM25,6.9214588774444445
2019-09-27,2,PM10,20.188615830833335
2019-09-27,2,PM25,8.656323018611111
2019-09-27,1,PM10,14.3836145825
2019-09-27,1,PM25,5.125074646
2019-09-28,4,PM10,8.39329166675
2019-09-28,4,PM25,2.4858240132500002
2019-09-28,3,PM10,27.09694827
2019-09-28,3,PM25,7.083188177111111
2019-09-28,2,PM10,22.06543634286111
2019-09-28,2,PM25,6.980154728083333
2019-09-28,1,PM10,14.729994790000001
2019-09-28,1,PM25,4.33936140425
2019-09-29,4,PM10,7.118427085
2019-09-29,4,PM25,2.303161232
2019-09-29,3,PM10,21.79773611222222
2019-09-29,3,PM25,7.181101458333334
2019-09-29,2,PM10,21.58942013936111
2019-09-29,2,PM25,7.572945065527778
2019-09-29,1,PM10,14.41851041625
2019-09-29,1,PM25,5.101274724
2019-09-30,4,PM10,12.4748645825
2019-09-30,4,PM25,4.27415327475
2019-09-30,3,PM10,22.699421296666667
2019-09-30,3,PM25,7.374524297444444
2019-09-30,2,PM10,19.03249537075
2019-09-30,2,PM25,6.791623096055556
2019-09-30,1,PM10,15.53234374875
2019-09-30,1,PM25,4.631124053125
2019-10-01,4,PM10,4.317375
2019-10-01,4,PM25,1.74566761375
2019-10-01,3,PM10,17.188327093333335
2019-10-01,3,PM25,5.759502046
2019-10-01,2,PM10,16.521114583888888
2019-10-01,2,PM25,5.172557461833333
2019-10-01,1,PM10,15.865977328749999
2019-10-01,1,PM25,3.995223211125
2019-10-02,4,PM10,13.065479167500001
2019-10-02,4,PM25,2.79286186575
2019-10-02,3,PM10,19.245291665555555
2019-10-02,3,PM25,5.980239840666666
2019-10-02,2,PM10,21.6190279425
2019-10-02,2,PM25,7.398068947083333
2019-10-02,1,PM10,24.87105729125
2019-10-02,1,PM25,6.35460041575
2019-10-03,4,PM10,14.6584583325
2019-10-03,4,PM25,3.2542708334999997
2019-10-03,3,PM10,27.62349074111111
2019-10-03,3,PM25,8.010075350555557
2019-10-03,2,PM10,29.35210721722222
2019-10-03,2,PM25,9.4804858875
2019-10-03,1,PM10,27.80103646
2019-10-03,1,PM25,7.9081046412500005
2019-10-04,4,PM10,11.741843750000001
2019-10-04,4,PM25,3.8536174235
2019-10-04,3,PM10,37.08669907444445
2019-10-04,3,PM25,10.21643655411111
2019-10-04,2,PM10,36.41718762694445
2019-10-04,2,PM25,11.17767463038889
2019-10-04,1,PM10,25.19256250125
2019-10-04,1,PM25,6.98729998375
2019-10-05,4,PM10,10.9007708325
2019-10-05,4,PM25,3.6583682065
2019-10-05,3,PM10,20.46624999888889
2019-10-05,3,PM25,7.032616233000001
2019-10-05,2,PM10,14.38638935175
2019-10-05,2,PM25,5.646705942111111
2019-10-05,1,PM10,9.579447917
2019-10-05,1,PM25,3.40538132
2019-10-06,4,PM10,13.153375
2019-10-06,4,PM25,7.0295625
2019-10-06,3,PM10,19.94587500111111
2019-10-06,3,PM25,6.874609501555556
2019-10-06,2,PM10,18.567671191944445
2019-10-06,2,PM25,6.0561430905
2019-10-06,1,PM10,17.2937864575
2019-10-06,1,PM25,4.758870535625
2019-10-07,4,PM10,31.420041665
2019-10-07,4,PM25,4.92256249925
2019-10-07,3,PM10,57.71745370333333
2019-10-07,3,PM25,14.822732231444443
2019-10-07,2,PM10,35.095130015833334
2019-10-07,2,PM25,11.485513158583334
2019-10-07,1,PM10,20.06759375
2019-10-07,1,PM25,5.81528645825
2019-10-08,4,PM10,55.4314375
2019-10-08,4,PM25,7.33346875
2019-10-08,3,PM10,54.060064814444445
2019-10-08,3,PM25,11.436970417666666
2019-10-08,2,PM10,18.76013739897222
2019-10-08,2,PM25,7.017458574444444
2019-10-08,1,PM10,7.827697917375
2019-10-08,1,PM25,3.96111016025
2019-10-09,4,PM10,15.387968749999999
2019-10-09,4,PM25,1.89903668475
2019-10-09,3,PM10,17.891060185555556
2019-10-09,3,PM25,4.475950094888889
2019-10-09,2,PM10,12.639105786805555
2019-10-09,2,PM25,4.36091231425
2019-10-09,1,PM10,7.9804010417499995
2019-10-09,1,PM25,2.9564917243749997
2019-10-10,4,PM10,9.059260417499999
2019-10-10,4,PM25,4.92119655925
2019-10-10,3,PM10,18.56354629666667
2019-10-10,3,PM25,6.017845484888889
2019-10-10,2,PM10,15.112103008694444
2019-10-10,2,PM25,4.900888811361111
2019-10-10,1,PM10,11.20047396
2019-10-10,1,PM25,3.5654162255
2019-10-11,4,PM10,9.517302085
2019-10-11,4,PM25,6.3762291675
2019-10-11,3,PM10,15.354958333333334
2019-10-11,3,PM25,6.478812431444444
2019-10-11,2,PM10,9.944484830444445
2019-10-11,2,PM25,3.8418658329722226
2019-10-11,1,PM10,7.292953125
2019-10-11,1,PM25,2.5941097112500002
2019-10-12,4,PM10,2.23788541675
2019-10-12,4,PM25,1.60761458325
2019-10-12,3,PM10,6.927125
2019-10-12,3,PM25,2.901240246888889
2019-10-12,2,PM10,8.234929729166666
2019-10-12,2,PM25,3.37660121575
2019-10-12,1,PM10,5.871671875
2019-10-12,1,PM25,1.90570949775
2019-10-13,4,PM10,1.06190625
2019-10-13,4,PM25,0.54975
2019-10-13,3,PM10,10.953388888111112
2019-10-13,3,PM25,4.211100053888889
2019-10-13,2,PM10,9.003762557666667
2019-10-13,2,PM25,3.751599842638889
2019-10-13,1,PM10,7.206828124875
2019-10-13,1,PM25,3.0330364847499998
2019-10-14,4,PM10,5.007385416749999
2019-10-14,4,PM25,1.63302173925
2019-10-14,3,PM10,15.695967594444445
2019-10-14,3,PM25,4.899290009111111
2019-10-14,2,PM10,15.71348720786111
2019-10-14,2,PM25,5.661365047166666
2019-10-14,1,PM10,12.267796875
2019-10-14,1,PM25,2.810159155875
2019-10-15,4,PM10,7.974718749999999
2019-10-15,4,PM25,2.6608020835
2019-10-15,3,PM10,25.14337962888889
2019-10-15,3,PM25,7.649146974444444
2019-10-15,2,PM10,23.023878673333332
2019-10-15,2,PM25,7.615785158027778
2019-10-15,1,PM10,16.97322916625
2019-10-15,1,PM25,5.25550033825
2019-10-16,4,PM10,15.655677082499999
2019-10-16,4,PM25,5.5003958325
2019-10-16,3,PM10,33.65668981333333
2019-10-16,3,PM25,9.046030862111111
2019-10-16,2,PM10,26.751044265555556
2019-10-16,2,PM25,10.333690496277777
2019-10-16,1,PM10,17.4753020825
2019-10-16,1,PM25,5.313695105125
2019-10-17,4,PM10,39.8371315775
2019-10-17,4,PM25,5.864039474749999
2019-10-17,3,PM10,48.81152501555555
2019-10-17,3,PM25,12.376538498777778
2019-10-17,2,PM10,25.754538146694443
2019-10-17,2,PM25,9.391468624333335
2019-10-17,1,PM10,9.630006384875
2019-10-17,1,PM25,4.50019672875
2019-10-18,4,PM10,15.337687500000001
2019-10-18,4,PM25,2.5628764882499997
2019-10-18,3,PM10,29.580078704444443
2019-10-18,3,PM25,5.742952610333333
2019-10-18,2,PM10,20.5295750515
2019-10-18,2,PM25,5.989543432972223
2019-10-18,1,PM10,11.18661458375
2019-10-18,1,PM25,3.2601691635
2019-10-19,4,PM10,11.366624999999999
2019-10-19,4,PM25,2.95364855075
2019-10-19,3,PM10,38.39431944333333
2019-10-19,3,PM25,10.392822748555556
2019-10-19,2,PM10,28.429975694166664
2019-10-19,2,PM25,7.793307353555556
2019-10-19,1,PM10,16.451375
2019-10-19,1,PM25,3.86782966725
2019-10-20,4,PM10,20.4621354175
2019-10-20,4,PM25,11.70937405375
2019-10-20,3,PM10,24.78412962888889
2019-10-20,3,PM25,7.033776549111112
2019-10-20,2,PM10,16.462011724777778
2019-10-20,2,PM25,5.6382782322222225
2019-10-20,1,PM10,9.241843750000001
2019-10-20,1,PM25,3.975009638625
2019-10-21,4,PM10,16.80546875
2019-10-21,4,PM25,12.60259375
2019-10-21,3,PM10,25.43197222111111
2019-10-21,3,PM25,9.918935922777777
2019-10-21,2,PM10,19.788909722222222
2019-10-21,2,PM25,6.8301375435
2019-10-21,1,PM10,14.777291666250001
2019-10-21,1,PM25,3.8356553028750002
2019-10-22,4,PM10,18.450333335
2019-10-22,4,PM25,13.784416665
2019-10-22,3,PM10,27.916892063333332
2019-10-22,3,PM25,12.659373887
2019-10-22,2,PM10,21.019426944166668
2019-10-22,2,PM25,7.573484983916667
2019-10-22,1,PM10,18.4964479175
2019-10-22,1,PM25,4.04865849375
2019-10-23,4,PM10,21.72778125
2019-10-23,4,PM25,18.374875
2019-10-23,3,PM10,32.630356227777774
2019-10-23,3,PM25,15.355294351444444
2019-10-23,2,PM10,25.36086402138889
2019-10-23,2,PM25,9.673991662944445
2019-10-23,1,PM10,22.22593229
2019-10-23,1,PM25,6.278424777625
2019-10-24,4,PM10,15.893166667500001
2019-10-24,4,PM25,12.452041665
2019-10-24,3,PM10,37.531819846666664
2019-10-24,3,PM25,16.075945769555556
2019-10-24,2,PM10,37.66807872583333
2019-10-24,2,PM25,14.864407619444442
2019-10-24,1,PM10,25.0647031275
2019-10-24,1,PM25,8.090018601625
2019-10-25,4,PM10,11.4079196425
2019-10-25,4,PM25,7.52966815425
2019-10-25,3,PM10,34.368476853333334
2019-10-25,3,PM25,11.499153725777779
2019-10-25,2,PM10,52.29311504416667
2019-10-25,2,PM25,18.191728712222222
2019-10-25,1,PM10,53.75636458375
2019-10-25,1,PM25,10.634455821625
2019-10-26,4,PM10,36.5187083325
2019-10-26,4,PM25,6.08448958425
2019-10-26,3,PM10,99.21624797999999
2019-10-26,3,PM25,21.501515303333335
2019-10-26,2,PM10,67.96049358444445
2019-10-26,2,PM25,16.571272648805557
2019-10-26,1,PM10,36.62979166625
2019-10-26,1,PM25,6.97304710125
2019-10-27,4,PM10,24.691375
2019-10-27,4,PM25,5.19254166575
2019-10-27,3,PM10,47.45518055666667
2019-10-27,3,PM25,10.815606457777777
2019-10-27,2,PM10,26.91867718361111
2019-10-27,2,PM25,7.927672178194445
2019-10-27,1,PM10,13.552177085
2019-10-27,1,PM25,3.6958575377500003
2019-10-28,4,PM10,18.297645835
2019-10-28,4,PM25,9.5296354175
2019-10-28,3,PM10,52.78376993111111
2019-10-28,3,PM25,21.22021473811111
2019-10-28,2,PM10,27.45608877436111
2019-10-28,2,PM25,8.209783150972221
2019-10-28,1,PM10,14.006255209999999
2019-10-28,1,PM25,3.3948493207499997
2019-10-29,4,PM10,24.660947917500003
2019-10-29,4,PM25,17.416927082500003
2019-10-29,3,PM10,47.87524537
2019-10-29,3,PM25,21.677659113333334
2019-10-29,2,PM10,43.529947390555556
2019-10-29,2,PM25,21.12757520777778
2019-10-29,1,PM10,29.98227604125
2019-10-29,1,PM25,11.623238495375
2019-10-30,4,PM10,16.6325729175
2019-10-30,4,PM25,9.257031249999999
2019-10-30,3,PM10,54.43306700111111
2019-10-30,3,PM25,22.165453396666667
2019-10-30,2,PM10,87.70472094027778
2019-10-30,2,PM25,50.43804751777778
2019-10-30,1,PM10,41.57309375
2019-10-30,1,PM25,18.483246829125
2019-10-31,4,PM10,25.170739582499998
2019-10-31,4,PM25,18.2561458325
2019-10-31,3,PM10,53.16349669333333
2019-10-31,3,PM25,22.111441886666668
2019-10-31,2,PM10,81.93095184972223
2019-10-31,2,PM25,49.83068086
2019-10-31,1,PM10,50.3601145825
2019-10-31,1,PM25,27.704869792125002
2019-11-01,4,PM10,11.979802082500001
2019-11-01,4,PM25,8.498625
2019-11-01,3,PM10,60.31887036888889
2019-11-01,3,PM25,28.50946988888889
2019-11-01,2,PM10,55.26542281
2019-11-01,2,PM25,30.818727615833332
2019-11-01,1,PM10,44.4458333325
2019-11-01,1,PM25,20.15587975625
2019-11-02,4,PM10,8.735958332500001
2019-11-02,4,PM25,5.38940625
2019-11-02,3,PM10,29.78246296333333
2019-11-02,3,PM25,11.619624518444445
2019-11-02,2,PM10,47.45351052138889
2019-11-02,2,PM25,23.519965943055556
2019-11-02,1,PM10,44.3472239525
2019-11-02,1,PM25,14.03951109625
2019-11-03,4,PM10,8.4201979175
2019-11-03,4,PM25,4.4814791675
2019-11-03,3,PM10,26.990462962222225
2019-11-03,3,PM25,8.03558283511111
2019-11-03,2,PM10,39.69305268777778
2019-11-03,2,PM25,17.011885259527777
2019-11-03,1,PM10,23.22525724625
2019-11-03,1,PM25,10.5151541475
2019-11-04,4,PM10,3.07505208325
2019-11-04,4,PM25,1.9802708335
2019-11-04,3,PM10,7.407235507555555
2019-11-04,3,PM25,3.248204055
2019-11-04,2,PM10,9.455388628888889
2019-11-04,2,PM25,4.8701570611388885
2019-11-04,1,PM10,7.580067790125
2019-11-04,1,PM25,3.671030097125
2019-11-05,4,PM10,6.388
2019-11-05,4,PM25,1.7756589675
2019-11-05,3,PM10,8.117451259666668
2019-11-05,3,PM25,2.826743295777778
2019-11-05,2,PM10,11.900942226444444
2019-11-05,2,PM25,4.5870716118055554
2019-11-05,1,PM10,7.908096117875
2019-11-05,1,PM25,3.8707383928750003
2019-11-06,4,PM10,4.0833541664999995
2019-11-06,4,PM25,1.831777174
2019-11-06,3,PM10,14.901550925555556
2019-11-06,3,PM25,4.076816385777778
2019-11-06,2,PM10,16.69235215480556
2019-11-06,2,PM25,5.706517962083334
2019-11-06,1,PM10,16.14794025875
2019-11-06,1,PM25,3.731755741125
2019-11-07,4,PM10,29.905020835000002
2019-11-07,4,PM25,5.50196875075
2019-11-07,3,PM10,70.21106481888889
2019-11-07,3,PM25,17.220641940333334
2019-11-07,2,PM10,53.89498287
2019-11-07,2,PM25,12.487036849972222
2019-11-07,1,PM10,21.387578125
2019-11-07,1,PM25,4.04519600225
2019-11-08,4,PM10,63.88778125
2019-11-08,4,PM25,8.715510417499999
2019-11-08,3,PM10,85.52762963
2019-11-08,3,PM25,19.349899293666667
2019-11-08,2,PM10,44.445630765000004
2019-11-08,2,PM25,11.38837842188889
2019-11-08,1,PM10,21.780787591625
2019-11-08,1,PM25,4.017230913625
2019-11-09,4,PM10,34.32728125
2019-11-09,4,PM25,4.3035507245
2019-11-09,3,PM10,24.45473611222222
2019-11-09,3,PM25,5.321724000222222
2019-11-09,2,PM10,12.507766922638888
2019-11-09,2,PM25,4.374149110944445
2019-11-09,1,PM10,6.384435008625
2019-11-09,1,PM25,2.460951772125
2019-11-10,4,PM10,9.907656249999999
2019-11-10,4,PM25,2.0636041667500002
2019-11-10,3,PM10,23.39214730666667
2019-11-10,3,PM25,5.492148634777778
2019-11-10,2,PM10,18.11040046286111
2019-11-10,2,PM25,5.754413691027778
2019-11-10,1,PM10,9.42932812375
2019-11-10,1,PM25,1.917875020625
2019-11-11,4,PM10,28.476604175
2019-11-11,4,PM25,23.848906249250003
2019-11-11,3,PM10,18.323555556666665
2019-11-11,3,PM25,5.466102758222222
2019-11-11,2,PM10,40.69442429475
2019-11-11,2,PM25,20.995907038444443
2019-11-11,1,PM10,20.919922328749998
2019-11-11,1,PM25,7.357228858
2019-11-12,4,PM10,40.7862708425
2019-11-12,4,PM25,9.301052085
2019-11-12,3,PM10,95.11163888888889
2019-11-12,3,PM25,23.419282104444445
2019-11-12,2,PM10,108.74790097500001
2019-11-12,2,PM25,37.771857958527775
2019-11-12,1,PM10,54.704385195
2019-11-12,1,PM25,10.923510745625
2019-11-13,4,PM10,41.3037604175
2019-11-13,4,PM25,8.00867708425
2019-11-13,3,PM10,30.545735268888887
2019-11-13,3,PM25,8.093898322
2019-11-13,2,PM10,25.53135964297222
2019-11-13,2,PM25,8.541401065222223
2019-11-13,1,PM10,14.5269708475
2019-11-13,1,PM25,4.54586520075
2019-11-14,4,PM10,7.8285104175
2019-11-14,4,PM25,2.04070833325
2019-11-14,3,PM10,28.69316666555555
2019-11-14,3,PM25,7.325952462666667
2019-11-14,2,PM10,36.03727480083333
2019-11-14,2,PM25,13.6949424385
2019-11-14,1,PM10,13.84916146
2019-11-14,1,PM25,3.107985119
2019-11-15,4,PM10,7.9840104175
2019-11-15,4,PM25,2.2261041665
2019-11-15,3,PM10,32.37877778
2019-11-15,3,PM25,7.380622881222223
2019-11-15,2,PM10,40.435209389444445
2019-11-15,2,PM25,13.075474809166668
2019-11-15,1,PM10,17.13088428375
2019-11-15,1,PM25,4.526646587375
2019-11-16,4,PM10,26.590854167499998
2019-11-16,4,PM25,19.928208333249998
2019-11-16,3,PM10,44.04155555555556
2019-11-16,3,PM25,15.525861869666667
2019-11-16,2,PM10,32.60403703694445
2019-11-16,2,PM25,10.339860071222223
2019-11-16,1,PM10,16.2057916675
2019-11-16,1,PM25,4.75296173
2019-11-17,4,PM10,39.967479157499994
2019-11-17,4,PM25,31.486135416750002
2019-11-17,3,PM10,56.24968611111111
2019-11-17,3,PM25,29.79040914222222
2019-11-17,2,PM10,35.80983121972222
2019-11-17,2,PM25,13.773607757972222
2019-11-17,1,PM10,14.07602604125
2019-11-17,1,PM25,5.227076087
2019-11-18,4,PM10,52.5505312575
2019-11-18,4,PM25,45.805052075
2019-11-18,3,PM10,65.52098778333333
2019-11-18,3,PM25,37.24484810888889
2019-11-18,2,PM10,49.4330341275
2019-11-18,2,PM25,26.571109636444444
2019-11-18,1,PM10,24.42198550625
2019-11-18,1,PM25,11.174319129125
2019-11-19,4,PM10,23.6950416675
2019-11-19,4,PM25,17.044125
2019-11-19,3,PM10,39.28743350222222
2019-11-19,3,PM25,16.34069508111111
2019-11-19,2,PM10,65.10168349666667
2019-11-19,2,PM25,39.69415564311111
2019-11-19,1,PM10,23.25119452
2019-11-19,1,PM25,7.515943592625
2019-11-20,4,PM10,80.1142196875
2019-11-20,4,PM25,70.09019128
2019-11-20,3,PM10,56.68463678555556
2019-11-20,3,PM25,22.554831416666666
2019-11-20,2,PM10,30.90668841305556
2019-11-20,2,PM25,12.651137778361111
2019-11-20,1,PM10,15.4213887075
2019-11-20,1,PM25,4.245758138875
2019-11-21,4,PM10,73.683694925
2019-11-21,4,PM25,61.054880957500004
2019-11-21,3,PM10,93.35657661555555
2019-11-21,3,PM25,56.209413865555554
2019-11-21,2,PM10,95.28800628722223
2019-11-21,2,PM25,57.78469104749999
2019-11-21,1,PM10,68.29898437875
2019-11-21,1,PM25,33.800025815
2019-11-22,4,PM10,43.0450416575
2019-11-22,4,PM25,13.674734375
2019-11-22,3,PM10,112.01609087
2019-11-22,3,PM25,42.92885828
2019-11-22,2,PM10,79.04174713722222
2019-11-22,2,PM25,35.912054293611114
2019-11-22,1,PM10,37.77575464125
2019-11-22,1,PM25,16.31177604125
2019-11-23,4,PM10,75.02380729250001
2019-11-23,4,PM25,54.29859374
2019-11-23,3,PM10,60.81260879555556
2019-11-23,3,PM25,26.071050562222222
2019-11-23,2,PM10,42.96770281111111
2019-11-23,2,PM25,16.136127663055554
2019-11-23,1,PM10,22.06314583375
2019-11-23,1,PM25,6.760216145375
2019-11-24,4,PM10,37.5151666675
2019-11-24,4,PM25,31.354072915
2019-11-24,3,PM10,27.96992361222222
2019-11-24,3,PM25,15.334772758555554
2019-11-24,2,PM10,22.833476524722222
2019-11-24,2,PM25,8.904179140638888
2019-11-24,1,PM10,16.18864322875
2019-11-24,1,PM25,5.389976562625
2019-11-25,4,PM10,34.366552085
2019-11-25,4,PM25,25.596150135749998
2019-11-25,3,PM10,38.17004118444444
2019-11-25,3,PM25,18.394866919888887
2019-11-25,2,PM10,35.99306806888889
2019-11-25,2,PM25,16.82299323188889
2019-11-25,1,PM10,25.57625521
2019-11-25,1,PM25,8.8399198375
2019-11-26,4,PM10,88.1038958425
2019-11-26,4,PM25,25.798067707500003
2019-11-26,3,PM10,225.64587037
2019-11-26,3,PM25,59.17024274222222
2019-11-26,2,PM10,158.88668315083333
2019-11-26,2,PM25,40.11904080194444
2019-11-26,1,PM10,63.07341101375
2019-11-26,1,PM25,14.416038156375
2019-11-27,4,PM10,153.494802075
2019-11-27,4,PM25,28.5868229175
2019-11-27,3,PM10,80.66087963000001
2019-11-27,3,PM25,16.976385387
2019-11-27,2,PM10,29.500647359444443
2019-11-27,2,PM25,10.6260785475
2019-11-27,1,PM10,16.3696791225
2019-11-27,1,PM25,7.2580901273750005
2019-11-28,4,PM10,65.527916675
2019-11-28,4,PM25,29.895343752499997
2019-11-28,3,PM10,77.43466203666668
2019-11-28,3,PM25,32.47060235
2019-11-28,2,PM10,61.71562027138889
2019-11-28,2,PM25,24.71171739313889
2019-11-28,1,PM10,32.6321394225
2019-11-28,1,PM25,10.587424914375
2019-11-29,4,PM10,43.9815
2019-11-29,4,PM25,20.56659375
2019-11-29,3,PM10,91.63224074444445
2019-11-29,3,PM25,37.80729677555556
2019-11-29,2,PM10,86.48514658694445
2019-11-29,2,PM25,37.607535633333335
2019-11-29,1,PM10,46.665096875
2019-11-29,1,PM25,17.686606084624998
2019-11-30,4,PM10,31.7592708325
2019-11-30,4,PM25,15.307677083249999
2019-11-30,3,PM10,66.92033152222223
2019-11-30,3,PM25,20.17887493944444
2019-11-30,2,PM10,58.863868599722224
2019-11-30,2,PM25,25.68823885922222
2019-11-30,1,PM10,32.4153222375
2019-11-30,1,PM25,16.830117979625
2019-12-01,4,PM10,19.70632143
2019-12-01,4,PM25,4.4692738085000006
2019-12-01,3,PM10,59.35087724888889
2019-12-01,3,PM25,18.285214032444443
2019-12-01,2,PM10,37.01224464222222
2019-12-01,2,PM25,13.757413226138889
2019-12-01,1,PM10,18.814798808750002
2019-12-01,1,PM25,6.1901657735
2019-12-02,4,PM10,132.82228125
2019-12-02,4,PM25,19.68959194
2019-12-02,3,PM10,130.18480190444444
2019-12-02,3,PM25,26.313804556666668
2019-12-02,2,PM10,70.12083455177778
2019-12-02,2,PM25,37.821397577111114
2019-12-02,1,PM10,10.426412405
2019-12-02,1,PM25,2.984869771125
2019-12-03,4,PM10,113.028645825
2019-12-03,4,PM25,21.5839791675
2019-12-03,3,PM10,68.09263666
2019-12-03,3,PM25,14.786237847444445
2019-12-03,2,PM10,65.66098472741666
2019-12-03,2,PM25,42.079680892027774
2019-12-03,1,PM10,13.2851287875
2019-12-03,1,PM25,3.23155753
2019-12-04,4,PM10,31.7392604175
2019-12-04,4,PM25,15.025853712249999
2019-12-04,3,PM10,49.00997949777778
2019-12-04,3,PM25,15.387288552222222
2019-12-04,2,PM10,72.62675044777778
2019-12-04,2,PM25,47.14195356258333
2019-12-04,1,PM10,18.90092628125
2019-12-04,1,PM25,4.597447177625
2019-12-05,4,PM10,54.8064479275
2019-12-05,4,PM25,38.040302075
2019-12-05,3,PM10,55.19573611111111
2019-12-05,3,PM25,21.303546623666666
2019-12-05,2,PM10,100.12750112666667
2019-12-05,2,PM25,58.13665072161112
2019-12-05,1,PM10,23.33785714375
2019-12-05,1,PM25,5.879946428125
2019-12-06,4,PM10,50.5130104175
2019-12-06,4,PM25,30.7000520835
2019-12-06,3,PM10,86.63264815111111
2019-12-06,3,PM25,34.35622734177778
2019-12-06,2,PM10,78.17065576777777
2019-12-06,2,PM25,35.70153651436111
2019-12-06,1,PM10,36.2530885425
2019-12-06,1,PM25,17.255800724625
2019-12-07,4,PM10,52.947375
2019-12-07,4,PM25,35.07266666425
2019-12-07,3,PM10,104.45599537
2019-12-07,3,PM25,48.14623858033334
2019-12-07,2,PM10,90.82815509138888
2019-12-07,2,PM25,41.761022356527775
2019-12-07,1,PM10,28.56595312625
2019-12-07,1,PM25,12.909435132875
2019-12-08,4,PM10,150.3711916775
2019-12-08,4,PM25,134.573976985
2019-12-08,3,PM10,82.99134722222222
2019-12-08,3,PM25,46.27311650888888
2019-12-08,2,PM10,36.6121018525
2019-12-08,2,PM25,18.848421980916665
2019-12-08,1,PM10,22.249911457499998
2019-12-08,1,PM25,8.16041145875
2019-12-09,4,PM10,75.6290312575
2019-12-09,4,PM25,59.892135425
2019-12-09,3,PM10,95.3872544
2019-12-09,3,PM25,51.65126067222222
2019-12-09,2,PM10,76.49818408138889
2019-12-09,2,PM25,45.75267651722223
2019-12-09,1,PM10,71.3913541675
2019-12-09,1,PM25,43.46321875375
2019-12-10,4,PM10,62.24539109
2019-12-10,4,PM25,43.5354289775
2019-12-10,3,PM10,100.8963287
2019-12-10,3,PM25,47.24585900222222
2019-12-10,2,PM10,124.98168038555556
2019-12-10,2,PM25,77.01016077055556
2019-12-10,1,PM10,70.2701979125
2019-12-10,1,PM25,41.544478221249996
2019-12-11,4,PM10,44.43047822
2019-12-11,4,PM25,26.760532195
2019-12-11,3,PM10,86.92074194777778
2019-12-11,3,PM25,41.02496183777778
2019-12-11,2,PM10,67.63155594194444
2019-12-11,2,PM25,36.49464188391667
2019-12-11,1,PM10,32.20359375
2019-12-11,1,PM25,13.71696949375
2019-12-12,4,PM10,34.780302085
2019-12-12,4,PM25,22.9976979175
2019-12-12,3,PM10,58.48935648222222
2019-12-12,3,PM25,26.341209144444445
2019-12-12,2,PM10,36.629060626666664
2019-12-12,2,PM25,18.532758378194444
2019-12-12,1,PM10,24.23672023875
2019-12-12,1,PM25,12.11417534725
2019-12-13,4,PM10,25.873125
2019-12-13,4,PM25,18.0414270825
2019-12-13,3,PM10,30.617087542222222
2019-12-13,3,PM25,14.735542656888889
2019-12-13,2,PM10,25.414166613055556
2019-12-13,2,PM25,11.288002242527778
2019-12-13,1,PM10,22.69594270875
2019-12-13,1,PM25,8.04693229175
2019-12-14,4,PM10,20.738072915
2019-12-14,4,PM25,12.131421131
2019-12-14,3,PM10,46.54775462888889
2019-12-14,3,PM25,20.88494625855556
2019-12-14,2,PM10,49.89217182388889
2019-12-14,2,PM25,26.09202652372222
2019-12-14,1,PM10,34.36709374875
2019-12-14,1,PM25,18.654667345
2019-12-15,4,PM10,28.44671875
2019-12-15,4,PM25,17.55239538
2019-12-15,3,PM10,46.41193055555556
2019-12-15,3,PM25,20.77998272888889
2019-12-15,2,PM10,46.874350328055556
2019-12-15,2,PM25,26.12541458833333
2019-12-15,1,PM10,35.69836277
2019-12-15,1,PM25,18.1760197215
2019-12-16,4,PM10,44.9946696425
2019-12-16,4,PM25,26.19439732
2019-12-16,3,PM10,77.65967129555555
2019-12-16,3,PM25,30.636682267777775
2019-12-16,2,PM10,48.42524652833333
2019-12-16,2,PM25,24.797210449722222
2019-12-16,1,PM10,35.76128958375
2019-12-16,1,PM25,20.5884254975
2019-12-17,4,PM10,67.77578125000001
2019-12-17,4,PM25,52.7355113545
2019-12-17,3,PM10,51.54533201444445
2019-12-17,3,PM25,29.17971549811111
2019-12-17,2,PM10,33.282159164166664
2019-12-17,2,PM25,17.678945760722222
2019-12-17,1,PM10,39.77067210125
2019-12-17,1,PM25,21.486265625
2019-12-18,4,PM10,67.98620266
2019-12-18,4,PM25,53.51333928575
2019-12-18,3,PM10,47.25493176333333
2019-12-18,3,PM25,24.343691835
2019-12-18,2,PM10,50.03510698027778
2019-12-18,2,PM25,28.295848200277774
